siren,Subventions d’exploitation
508938651,NA
508938701,NA
508939931,2112
508940475,8620
508940517,NA
508943164,2000
508944659,NA
508946993,NA
508948080,NA
508948122,NA
508953957,NA
508956968,NA
508957834,NA
508960119,NA
508960168,2000
508962784,NA
508962842,NA
508963790,NA
508965498,NA
508966751,NA
508970373,NA
508977600,NA
508977741,NA
508978426,NA
508978749,NA
508993086,NA
508994837,NA
508998788,NA
508999505,NA
509000550,NA
509000592,NA
509001913,NA
509002036,NA
509004503,975
509006425,NA
509006433,NA
509007274,NA
509008207,NA
509015178,NA
509015673,NA
509017430,NA
509020822,NA
509021341,NA
509022406,NA
509022836,NA
509025862,NA
509026761,NA
509030359,NA
509030672,NA
509030722,1336
509037644,NA
509039228,NA
509042560,NA
509043725,NA
509043998,NA
509048526,NA
509052478,NA
509054730,NA
509055752,NA
509056362,NA
509056867,NA
509057386,NA
509060398,NA
509061974,NA
509062295,NA
509062824,NA
509063137,NA
509067443,3935
509072096,10861
509072443,NA
509072708,NA
509075719,NA
509076212,NA
509078135,NA
509079349,NA
509079448,NA
509080099,NA
509080800,6386
509081576,NA
509084554,NA
509086385,NA
509088027,NA
509099214,NA
509099446,NA
509101408,NA
509102901,NA
509103131,NA
509103693,NA
509103859,NA
509106472,NA
509106530,3000
509109641,2186
509111043,NA
509111548,NA
509112520,NA
509116059,NA
509117149,NA
509117297,NA
509117511,NA
509119335,NA
509128716,NA
509130407,1749
509138640,NA
509139598,NA
509143574,NA
509145843,NA
509151189,NA
509151270,NA
509152930,NA
509154142,NA
509155693,8000
509157368,NA
509161477,NA
509163663,NA
509164364,NA
509165650,NA
509166377,NA
509167276,NA
509169249,NA
509169280,NA
509169785,14622
509171245,NA
509174553,NA
509176269,NA
509176608,NA
509178968,NA
509179081,NA
509182895,NA
509185948,NA
509190955,NA
509192993,NA
509196085,NA
509198875,NA
509200234,NA
509209672,NA
509210969,NA
509211843,2625
509212072,NA
509212262,NA
509218392,727
509221271,NA
509222980,NA
509227005,NA
509227138,NA
509230132,NA
509236568,NA
509237392,1600
509240156,NA
509240669,NA
509240685,50941
509241881,1000
509242640,NA
509250395,NA
509252169,NA
509254744,NA
509254785,NA
509255584,NA
509255881,NA
509256244,NA
509256905,NA
509257473,NA
509265146,NA
509266029,NA
509266086,NA
509266516,NA
509270690,NA
509273041,NA
509273413,NA
509275921,NA
509283628,2083
509283800,NA
509286175,NA
509286902,NA
509288171,NA
509289575,NA
509291464,NA
509292769,NA
509295408,NA
509298642,NA
509298907,NA
509299012,NA
509301669,2000
509304812,NA
509306668,NA
509307450,15471
509308060,NA
509308490,NA
509311619,2000
509312625,NA
509318572,NA
509318721,NA
509319299,NA
509321907,NA
509322046,NA
509329975,NA
509332904,NA
509333035,NA
509333076,NA
509334561,NA
509334629,2083
509337580,NA
509338307,9822
509339065,NA
509341053,NA
509341913,NA
509342960,NA
509346532,NA
509346797,NA
509348678,NA
509349411,NA
509349569,NA
509357240,NA
509359220,NA
509360350,NA
509361937,NA
509364865,NA
509365839,NA
509365995,NA
509367272,NA
509372835,NA
509373072,NA
509375655,NA
509376232,NA
509380093,NA
509380721,NA
509380804,4000
509380887,NA
509383022,NA
509385373,NA
509386223,NA
509386314,NA
509387817,1666
509388773,NA
509389490,NA
509392825,NA
509393427,NA
509393559,1000
509393849,NA
509394698,NA
509397634,NA
509398194,NA
509401790,NA
509403622,NA
509404794,NA
509406252,NA
509421491,NA
509422259,NA
509422283,NA
509424503,NA
509427704,NA
509430930,NA
509433520,NA
509434528,NA
509435202,NA
509436515,58710
509436648,NA
509437372,NA
509438404,NA
509441101,NA
509443321,NA
509443495,NA
509448783,NA
509453122,NA
509456711,NA
509460861,NA
509461752,NA
509462560,NA
509463063,NA
509463436,NA
509464855,NA
509465316,NA
509467775,NA
509470233,NA
509470597,NA
509472957,NA
509476651,NA
509478517,NA
509478848,NA
509482048,NA
509482311,NA
509485173,NA
509487237,NA
509487591,NA
509487963,NA
509488557,NA
509488698,NA
509490462,NA
509490652,NA
509491031,NA
509492765,NA
509494217,NA
509494696,NA
509494852,NA
509497327,NA
509497830,NA
509498119,NA
509499695,NA
509506382,NA
509506960,NA
509508388,NA
509508610,NA
509508628,NA
509508693,NA
509513743,NA
509514352,495158
509514881,NA
509518239,NA
509520185,NA
509523999,NA
509525770,250
509530465,NA
509530812,NA
509531836,7388
509533907,NA
509534996,NA
509536082,NA
509536157,NA
509536199,NA
509536223,NA
509536256,NA
509536322,NA
509537015,NA
509537718,NA
509537965,NA
509538187,NA
509539862,NA
509540332,NA
509543609,NA
509543799,NA
509543914,NA
509544417,NA
509545877,NA
509551206,NA
509551495,NA
509552378,NA
509553087,NA
509553178,NA
509553202,NA
509553210,NA
509553236,NA
509553392,NA
509554788,NA
509558052,NA
509558227,NA
509558250,NA
509559399,NA
509561569,NA
509565388,NA
509565503,2000
509566493,NA
509566899,NA
509568499,NA
509568598,NA
509573317,NA
509574919,NA
509576468,NA
509577979,NA
509578233,NA
509578415,NA
509580221,NA
509583621,NA
509583993,NA
509585196,NA
509586533,NA
509588398,NA
509588661,NA
509589123,NA
509589610,NA
509590683,NA
509593570,NA
509593869,800
509597258,NA
509600748,9145
509601084,NA
509601175,NA
509601332,6075
509601365,NA
509601506,NA
509602298,NA
509604351,NA
509606257,NA
509606661,NA
509607263,NA
509609301,NA
509609426,NA
509609467,91
509615878,NA
509618682,NA
509620415,NA
509620720,NA
509620977,1124
509621348,NA
509621355,NA
509621728,NA
509622122,NA
509622130,NA
509622445,NA
509623286,NA
509626248,NA
509626495,NA
509627352,NA
509629903,1000
509630166,NA
509630497,NA
509630547,NA
509630562,NA
509631776,NA
509632915,NA
509633640,NA
509633996,NA
509635223,NA
509635454,NA
509635959,NA
509636072,1667
509636767,NA
509636932,NA
509637724,NA
509637989,NA
509638144,NA
509642062,NA
509642138,NA
509642187,NA
509642195,NA
509642211,NA
509643557,NA
509647855,NA
509650271,NA
509650735,NA
509651790,NA
509651832,NA
509653630,NA
509656682,NA
509657953,NA
509658308,NA
509659942,NA
509662060,NA
509662904,NA
509665501,NA
509667309,NA
509667580,NA
509667739,NA
509668166,NA
509668414,NA
509668554,NA
509668687,NA
509668851,NA
509668877,NA
509669271,NA
509671152,NA
509671756,NA
509671798,NA
509673224,NA
509674339,NA
509675039,150523
509675302,NA
509677050,NA
509677100,NA
509677605,NA
509678207,NA
509678579,3679
509679296,NA
509685921,NA
509687752,NA
509689303,8250
509689378,NA
509689444,NA
509690491,NA
509691010,NA
509691655,279
509694089,NA
509694212,NA
509700761,NA
509701116,NA
509702775,NA
509702833,NA
509703815,NA
509705109,NA
509705679,NA
509705695,NA
509707865,NA
509708319,NA
509708616,NA
509709564,NA
509709747,NA
509710901,NA
509710984,NA
509715355,NA
509716205,NA
509724399,2000
509728903,NA
509730180,NA
509730602,NA
509732715,NA
509735122,NA
509735999,NA
509737367,NA
509738811,NA
509741302,NA
509742607,2000
509742789,NA
509744355,NA
509744843,NA
509745519,NA
509746764,3000
509753901,NA
509758132,NA
509760609,NA
509763074,NA
509763827,NA
509764528,NA
509768891,NA
509777785,NA
509778395,NA
509778544,NA
509781092,500537
509783247,NA
509785549,1000
509787313,NA
509791406,NA
509794269,NA
509795175,NA
509795365,NA
509796249,NA
509797635,NA
509807947,NA
509808580,NA
509811410,NA
509811485,NA
509814216,NA
509815726,NA
509819389,NA
509819967,NA
509820171,NA
509820502,NA
509820692,NA
509820957,NA
509821203,NA
509821419,NA
509831020,NA
509831293,NA
509833638,NA
509834511,NA
509835104,1000
509839346,NA
509839924,NA
509840047,NA
509842498,2673
509844254,NA
509846739,NA
509847117,NA
509848784,NA
509850152,NA
509850772,NA
509853800,4319
509862199,NA
509863569,NA
509865994,NA
509868584,NA
509871406,NA
509872040,NA
509873204,NA
509873584,NA
509877247,NA
509880480,NA
509881454,NA
509882437,NA
509885901,NA
509885943,NA
509890737,12337
509890968,NA
509892279,NA
509893228,NA
509893335,NA
509893954,NA
509896148,4857
509897955,NA
509898318,NA
509908380,NA
509912648,NA
509913554,NA
509915344,NA
509917936,NA
509925491,NA
509928990,NA
509929451,NA
509929626,NA
509930426,NA
509930665,NA
509933537,NA
509934493,NA
509936464,6368
509938072,NA
509944468,NA
509947917,NA
509956207,NA
509957023,NA
509962270,NA
509964482,NA
509966198,NA
509973400,NA
509973772,NA
509982757,NA
509985024,NA
509985396,NA
509986758,NA
509991576,NA
509994059,NA
509999538,NA
510001829,NA
510003197,NA
510004807,NA
510005010,NA
510005127,NA
510007305,9585
510007354,NA
510008352,NA
510009392,NA
510012453,NA
510012594,NA
510017171,NA
510018773,NA
510020761,NA
510022320,NA
510022353,NA
510023484,NA
510029739,NA
510034937,NA
510035504,NA
510035793,NA
510036338,NA
510037013,1000
510038516,NA
510039613,NA
510040645,NA
510041718,NA
510044548,NA
510045479,NA
510046444,NA
510047541,NA
510048903,NA
510055197,NA
510060676,NA
510060783,NA
510061971,NA
510063910,NA
510065964,NA
510068141,NA
510068661,NA
510069115,NA
510074776,NA
510081441,59
510086168,NA
510088354,NA
510089402,NA
510090418,NA
510092166,NA
510093339,2735
510094766,1666
510096175,NA
510096464,5417
510096803,NA
510105174,NA
510111032,NA
510112675,4082
510116213,NA
510123458,NA
510124910,NA
510130099,NA
510131477,NA
510136484,NA
510138977,NA
510143779,NA
510150121,NA
510151434,NA
510151459,NA
510151889,NA
510151913,NA
510154271,NA
510156813,NA
510157746,NA
510160278,NA
510162936,NA
510162993,6574
510163538,NA
510165392,NA
510165640,NA
510166598,NA
510166887,NA
510169469,NA
510170525,NA
510170590,NA
510174766,NA
510177892,NA
510178122,NA
510178379,NA
510178874,866
510179807,NA
510180961,NA
510182025,NA
510182090,NA
510183155,NA
510186463,NA
510186695,NA
510188147,NA
510188998,NA
510189137,NA
510189624,NA
510191612,NA
510193386,NA
510193667,NA
510194764,NA
510196314,NA
510198948,NA
510199185,NA
510202385,NA
510205446,NA
510205891,NA
510206907,NA
510208085,NA
510209711,NA
510209729,NA
510210933,NA
510211766,NA
510214067,NA
510215643,NA
510219884,NA
510225691,NA
510225923,NA
510229487,NA
510234271,NA
510235666,NA
510239908,NA
510240914,NA
510241359,NA
510241748,1580
510243066,NA
510243611,NA
510247638,NA
510247810,1380
510249006,NA
510255599,NA
510255847,NA
510257108,NA
510258965,NA
510259039,NA
510260581,NA
510267545,NA
510267552,NA
510267859,NA
510273568,NA
510279300,NA
510281504,NA
510281900,NA
510289457,NA
510289499,NA
510297153,NA
510297641,NA
510300593,NA
510302946,NA
510306186,NA
510311863,2501
510314933,NA
510316581,NA
510317191,NA
510318017,1644
510324577,3125
510325897,NA
510328164,NA
510333735,NA
510335326,NA
510336803,NA
510340029,NA
510341878,105333
510341936,NA
510343486,NA
510343502,NA
510345804,NA
510347891,NA
510348253,NA
510353105,NA
510354830,NA
510360902,NA
510361850,NA
510362130,NA
510371404,NA
510374002,NA
510376577,2623
510376601,NA
510376742,NA
510377450,NA
510378367,NA
510378813,NA
510380611,NA
510383540,NA
510394851,NA
510398407,NA
510400385,NA
510400955,NA
510403330,NA
510405202,NA
510406689,2940
510409667,NA
510409832,NA
510411242,NA
510413453,NA
510414501,NA
510423767,NA
510424872,NA
510426042,NA
510427503,NA
510427537,NA
510430283,NA
510430614,NA
510432305,NA
510437072,NA
510439409,NA
510441769,1416
510445711,NA
510446818,NA
510448160,NA
510448442,NA
510451446,NA
510451453,NA
510451891,NA
510451990,NA
510454044,NA
510455637,NA
510456486,NA
510460314,NA
510462815,NA
510464266,NA
510467517,NA
510467905,NA
510468119,NA
510470404,NA
510481658,NA
510482912,NA
510485220,NA
510489339,NA
510489891,NA
510492143,NA
510495831,NA
510497282,NA
510498215,NA
510499601,NA
510507148,NA
510507213,NA
510508245,NA
510508963,NA
510510597,NA
510515984,NA
510518053,NA
510519028,NA
510521818,NA
510528532,NA
510529985,NA
510532120,NA
510535750,NA
510535834,NA
510540883,NA
510541519,NA
510542905,NA
510545098,1000
510546054,NA
510548399,NA
510548696,NA
510555394,NA
510556020,3466
510559701,NA
510562218,352117
510566250,NA
510566847,NA
510567357,NA
510575277,NA
510575707,NA
510575962,NA
510581796,NA
510590045,NA
510591423,NA
510591654,NA
510593817,NA
510598766,NA
510599608,NA
510599939,NA
510602444,NA
510602600,NA
510604291,56536
510606619,NA
510608243,NA
510612161,2398
510612807,NA
510612831,NA
510613367,NA
510613540,NA
510614753,NA
510621006,NA
510630445,NA
510631526,2419
510635865,NA
510638307,NA
510646664,113802
510648637,NA
510648975,NA
510650096,NA
510652936,NA
510655491,1974
510658834,3632
510663701,NA
510663966,NA
510666100,NA
510667298,NA
510667322,NA
510669906,NA
510670318,NA
510673049,NA
510675283,NA
510678782,NA
510680135,NA
510681638,NA
510686041,NA
510686363,NA
510691207,2087
510693989,NA
510695661,NA
510696479,NA
510697964,NA
510699101,NA
510700420,NA
510704687,NA
510713837,NA
510714298,NA
510717929,NA
510724016,NA
510725666,NA
510725682,NA
510728710,NA
510730484,NA
510731391,500
510737786,NA
510743511,NA
510744824,NA
510746258,NA
510748270,NA
510751043,NA
510751670,NA
510751852,NA
510752017,NA
510756323,NA
510756372,NA
510756851,NA
510757693,NA
510758261,NA
510759970,NA
510760481,NA
510765969,NA
510766843,NA
510772205,NA
510774086,NA
510780745,NA
510781578,NA
510784457,NA
510787575,NA
510788003,NA
510797806,NA
510798267,NA
510800816,NA
510803760,NA
510804909,NA
510805997,1000
510811664,NA
510813074,NA
510815145,NA
510815517,NA
510818065,NA
510819329,NA
510819543,583
510827462,NA
510832306,NA
510832918,NA
510835077,1000
510836638,NA
510838444,NA
510842628,NA
510846561,NA
510848666,NA
510849094,NA
510863210,NA
510866833,NA
510866858,NA
510867427,NA
510871411,NA
510880628,4950
510882459,NA
510883135,NA
510885924,NA
510887078,1369
510896350,NA
510902844,NA
510904832,NA
510907892,NA
510910037,NA
510910466,200
510911423,NA
510912017,NA
510913270,NA
510914872,NA
510915770,NA
510917529,NA
510927783,NA
510931199,NA
510931371,NA
510931728,NA
510932189,1000
510937063,NA
510942360,NA
510954514,4368
510955891,NA
510957467,NA
510957483,2640
510957582,NA
510959968,NA
510960925,NA
510965866,NA
510966740,NA
510967813,NA
510972193,NA
510972417,NA
510974033,NA
510975865,NA
510979727,NA
510983067,NA
510985773,12597
510988793,8200
510989098,NA
510989106,NA
510989528,NA
510999592,NA
511003535,NA
511005308,NA
511005837,NA
511007544,NA
511008591,NA
511016651,NA
511020695,NA
511020703,NA
511022485,NA
511028409,NA
511028631,NA
511029969,NA
511030231,NA
511032542,NA
511032930,NA
511034712,NA
511035164,NA
511035347,2119
511042343,NA
511046302,NA
511053167,2000
511053373,NA
511058117,NA
511061764,NA
511062614,-42234
511062671,2000
511063174,NA
511066169,NA
511067522,NA
511067944,NA
511068538,NA
511070211,NA
511070385,NA
511071417,NA
511075848,NA
511078263,NA
511078446,NA
511078743,NA
511083057,NA
511087637,NA
511088619,NA
511089906,43159
511090672,NA
511091084,NA
511097065,NA
511107641,NA
511108672,490
511111122,NA
511120420,NA
511120560,NA
511131609,NA
511144933,NA
511146169,NA
511146334,NA
511147092,1523
511151847,NA
511154114,NA
511156200,NA
511156655,41177
511156911,916
511157208,NA
511157372,NA
511158875,NA
511167603,103530
511168056,NA
511175010,NA
511175978,NA
511176802,NA
511181547,NA
511181893,NA
511194441,NA
511196925,NA
511197840,2742
511202467,2180
511202996,NA
511203655,NA
511205395,NA
511206211,NA
511214769,NA
511215840,1000
511217036,NA
511217507,NA
511218463,NA
511219255,NA
511219826,NA
511220022,1000
511220113,NA
511220527,16750
511220782,NA
511221236,NA
511221251,NA
511221517,NA
511227514,NA
511231235,NA
511234437,NA
511234908,NA
511236051,NA
511236085,NA
511237695,NA
511239410,NA
511247207,NA
511254674,NA
511255606,NA
511269615,NA
511270258,NA
511272577,NA
511272775,9158
511277733,NA
511280901,NA
511284390,NA
511284440,NA
511294738,NA
511295677,NA
511298358,NA
511299703,NA
511306003,NA
511309452,NA
511309676,NA
511315913,NA
511316382,NA
511321002,NA
511321150,NA
511324303,NA
511324402,NA
511324956,NA
511325334,NA
511325441,NA
511325524,NA
511325573,NA
511333338,NA
511338527,NA
511342131,NA
511343873,NA
511346595,NA
511349946,NA
511352635,NA
511354490,NA
511358491,NA
511360448,NA
511361362,NA
511363350,NA
511368680,NA
511369597,NA
511369902,NA
511369985,NA
511380065,NA
511385205,NA
511393894,NA
511393928,NA
511396343,NA
511402000,NA
511403909,NA
511404204,NA
511405193,NA
511410847,1471
511413874,NA
511415168,NA
511421919,NA
511423915,NA
511425068,NA
511431199,NA
511431496,NA
511433013,NA
511436396,NA
511443608,NA
511443657,NA
511444176,NA
511445769,NA
511446114,NA
511451270,NA
511464307,NA
511468860,NA
511469934,52300
511471146,NA
511471161,NA
511471534,6122
511473571,3491
511484230,NA
511490039,NA
511490104,NA
511494056,3700
511494361,NA
511498446,NA
511499667,84754
511499857,NA
511504664,NA
511512915,NA
511514127,NA
511516148,NA
511518375,NA
511518888,NA
511525818,NA
511528812,NA
511531105,NA
511531758,NA
511535023,NA
511540700,NA
511540742,2819
511541047,NA
511541237,NA
511547119,NA
511548174,NA
511548182,NA
511549107,NA
511550063,NA
511553802,NA
511565913,NA
511568883,NA
511570053,NA
511572661,NA
511572679,NA
511572802,NA
511574113,NA
511576704,NA
511577207,NA
511578023,NA
511578460,NA
511584039,NA
511590960,NA
511592586,NA
511595134,NA
511596504,NA
511606428,NA
511607434,NA
511608010,NA
511624777,NA
511624801,NA
511635229,NA
511637027,NA
511637605,NA
511637829,NA
511639163,NA
511640351,NA
511641383,NA
511641730,2300
511643827,NA
511645491,NA
511646614,NA
511647281,NA
511648412,NA
511659500,NA
511663585,NA
511663718,NA
511665457,NA
511670770,NA
511672636,NA
511673535,2880
511677403,NA
511680910,NA
511686404,804
511690422,NA
511695918,NA
511704165,NA
511706582,2000
511709610,1000
511710667,9339
511715641,NA
511719833,NA
511734683,NA
511737496,NA
511738015,NA
511742074,NA
511743650,NA
511746091,NA
511755480,NA
511756223,NA
511760688,NA
511762247,NA
511769838,NA
511770349,NA
511774119,NA
511778532,68698
511779571,NA
511791592,NA
511791816,NA
511792640,NA
511794984,NA
511795353,NA
511797441,NA
511798399,NA
511800146,NA
511803462,181
511808305,NA
511809964,1360
511813479,NA
511813545,NA
511813727,NA
511814337,NA
511814584,NA
511814907,NA
511816340,NA
511821365,NA
511823205,NA
511825630,NA
511826489,NA
511828428,NA
511836207,NA
511842304,NA
511847683,27300
511848293,NA
511852568,NA
511852576,NA
511853301,NA
511854648,NA
511857526,193433
511859977,NA
511860611,NA
511863573,NA
511867434,NA
511869000,NA
511869539,NA
511869828,NA
511871121,NA
511871550,NA
511883936,NA
511884421,NA
511890097,NA
511894040,NA
511896458,NA
511901738,NA
511914061,2607
511917429,NA
511923831,NA
511924946,NA
511925174,1340
511928020,NA
511930000,NA
511930034,NA
511932139,NA
511932394,NA
511933491,2186
511940686,NA
511943714,NA
511945008,NA
511945222,NA
511947145,NA
511948887,NA
511951345,4733
511957458,NA
511962235,NA
511973067,NA
511973620,833
511978587,NA
511981797,NA
511985533,NA
511986218,NA
511992190,NA
511998049,NA
512000993,2000
512003120,NA
512008632,7152
512010091,-3419
512011123,NA
512012931,NA
512018334,NA
512020538,NA
512026287,NA
512031477,NA
512038324,NA
512039157,NA
512042185,NA
512042730,NA
